"Statistic Label","Month","Meteorological Weather Station","UNIT","VALUE"
"Sunshine Duration","2011 January","Valentia Observatory","Hours","81.2"
"Sunshine Duration","2011 January","Belmullet","Hours","85.9"
"Sunshine Duration","2011 January","Shannon Airport","Hours","58.2"
"Sunshine Duration","2011 January","Dublin Airport","Hours","73.2"
"Sunshine Duration","2011 January","Mullingar","Hours",""
"Sunshine Duration","2011 January","Cork Airport","Hours","87.5"
"Sunshine Duration","2011 January","Casement","Hours","69.2"
"Sunshine Duration","2011 January","Phoenix Park","Hours",""
"Sunshine Duration","2011 January","Roches Point","Hours",""
"Sunshine Duration","2011 January","Markree","Hours",""
"Sunshine Duration","2011 February","Malin Head","Hours",""
"Sunshine Duration","2011 February","Claremorris","Hours",""
"Sunshine Duration","2011 February","Valentia Observatory","Hours","51.7"
"Sunshine Duration","2011 February","Belmullet","Hours","87.5"
"Sunshine Duration","2011 February","Shannon Airport","Hours","76.3"
"Sunshine Duration","2011 February","Dublin Airport","Hours","90.4"
"Sunshine Duration","2011 February","Mullingar","Hours",""
"Sunshine Duration","2011 February","Cork Airport","Hours","70.2"
"Sunshine Duration","2011 February","Casement","Hours","85"
"Sunshine Duration","2011 February","Phoenix Park","Hours",""
"Sunshine Duration","2011 February","Roches Point","Hours",""
"Sunshine Duration","2011 February","Markree","Hours",""
"Sunshine Duration","2011 March","Malin Head","Hours",""
"Sunshine Duration","2011 March","Claremorris","Hours",""
"Sunshine Duration","2011 March","Valentia Observatory","Hours","158.7"
"Sunshine Duration","2011 March","Belmullet","Hours","135.2"
"Sunshine Duration","2011 March","Shannon Airport","Hours","161.9"
"Sunshine Duration","2011 March","Dublin Airport","Hours","162.9"
"Sunshine Duration","2011 March","Mullingar","Hours",""
"Sunshine Duration","2011 March","Cork Airport","Hours","159.2"
"Sunshine Duration","2011 March","Casement","Hours","157.4"
"Sunshine Duration","2011 March","Phoenix Park","Hours",""
"Sunshine Duration","2011 March","Roches Point","Hours",""
"Sunshine Duration","2011 March","Markree","Hours",""
"Sunshine Duration","2011 April","Malin Head","Hours",""
"Sunshine Duration","2011 April","Claremorris","Hours",""
"Sunshine Duration","2011 April","Valentia Observatory","Hours","164.2"
"Sunshine Duration","2011 April","Belmullet","Hours","169.3"
"Sunshine Duration","2011 April","Shannon Airport","Hours","181.7"
"Sunshine Duration","2011 April","Dublin Airport","Hours","201.5"
"Sunshine Duration","2011 April","Mullingar","Hours",""
"Sunshine Duration","2011 April","Cork Airport","Hours","182.8"
"Sunshine Duration","2011 April","Casement","Hours","208.4"
"Sunshine Duration","2011 April","Phoenix Park","Hours",""
"Sunshine Duration","2011 April","Roches Point","Hours",""
"Sunshine Duration","2011 April","Markree","Hours",""
"Sunshine Duration","2011 May","Malin Head","Hours",""
"Sunshine Duration","2011 May","Claremorris","Hours",""
"Sunshine Duration","2011 May","Valentia Observatory","Hours","129.9"
"Sunshine Duration","2011 May","Belmullet","Hours","189.9"
"Sunshine Duration","2011 May","Shannon Airport","Hours","153.5"
"Sunshine Duration","2011 May","Dublin Airport","Hours","195.7"
"Sunshine Duration","2011 May","Mullingar","Hours",""
"Sunshine Duration","2011 May","Cork Airport","Hours","146.1"
"Sunshine Duration","2011 May","Casement","Hours","188.2"
"Sunshine Duration","2011 May","Phoenix Park","Hours",""
"Sunshine Duration","2011 May","Roches Point","Hours",""
"Sunshine Duration","2011 May","Markree","Hours",""
"Sunshine Duration","2011 June","Malin Head","Hours",""
"Sunshine Duration","2011 June","Claremorris","Hours",""
"Sunshine Duration","2011 June","Valentia Observatory","Hours","194.1"
"Sunshine Duration","2011 June","Belmullet","Hours","194.4"
"Sunshine Duration","2011 June","Shannon Airport","Hours","190.8"
"Sunshine Duration","2011 June","Dublin Airport","Hours","191.1"
"Sunshine Duration","2011 June","Mullingar","Hours",""
"Sunshine Duration","2011 June","Cork Airport","Hours","197.8"
"Sunshine Duration","2011 June","Casement","Hours","192.9"
"Sunshine Duration","2011 June","Phoenix Park","Hours",""
"Sunshine Duration","2011 June","Roches Point","Hours",""
"Sunshine Duration","2011 June","Markree","Hours",""
"Sunshine Duration","2011 July","Malin Head","Hours",""
"Sunshine Duration","2011 July","Claremorris","Hours",""
"Sunshine Duration","2011 July","Valentia Observatory","Hours","108.7"
"Sunshine Duration","2011 July","Belmullet","Hours","132.9"
"Sunshine Duration","2011 July","Shannon Airport","Hours","104.6"
"Sunshine Duration","2011 July","Dublin Airport","Hours","159.3"
"Sunshine Duration","2011 July","Mullingar","Hours",""
"Sunshine Duration","2011 July","Cork Airport","Hours","130.8"
"Sunshine Duration","2011 July","Casement","Hours","136.2"
"Sunshine Duration","2011 July","Phoenix Park","Hours",""
"Sunshine Duration","2011 July","Roches Point","Hours",""
"Sunshine Duration","2011 July","Markree","Hours",""
"Sunshine Duration","2011 August","Malin Head","Hours",""
"Sunshine Duration","2011 August","Claremorris","Hours",""
"Sunshine Duration","2011 August","Valentia Observatory","Hours","135.8"
"Sunshine Duration","2011 August","Belmullet","Hours","151.7"
"Sunshine Duration","2011 August","Shannon Airport","Hours","127.5"
"Sunshine Duration","2011 August","Dublin Airport","Hours","139.7"
"Sunshine Duration","2011 August","Mullingar","Hours",""
"Sunshine Duration","2011 August","Cork Airport","Hours","131.7"
"Sunshine Duration","2011 August","Casement","Hours","133"
"Sunshine Duration","2011 August","Phoenix Park","Hours",""
"Sunshine Duration","2011 August","Roches Point","Hours",""
"Sunshine Duration","2011 August","Markree","Hours",""
"Sunshine Duration","2011 September","Malin Head","Hours",""
"Sunshine Duration","2011 September","Claremorris","Hours",""
"Sunshine Duration","2011 September","Valentia Observatory","Hours","56.8"
"Sunshine Duration","2011 September","Belmullet","Hours","81.3"
"Sunshine Duration","2011 September","Shannon Airport","Hours","73.5"
"Sunshine Duration","2011 September","Dublin Airport","Hours","120"
"Sunshine Duration","2011 September","Mullingar","Hours",""
"Sunshine Duration","2011 September","Cork Airport","Hours","68.4"
"Sunshine Duration","2011 September","Casement","Hours","111.7"
"Sunshine Duration","2011 September","Phoenix Park","Hours",""
"Sunshine Duration","2011 September","Roches Point","Hours",""
"Sunshine Duration","2011 September","Markree","Hours",""
"Sunshine Duration","2011 October","Malin Head","Hours",""
"Sunshine Duration","2011 October","Claremorris","Hours",""
"Sunshine Duration","2011 October","Valentia Observatory","Hours","58.6"
"Sunshine Duration","2011 October","Belmullet","Hours","61.7"
"Sunshine Duration","2011 October","Shannon Airport","Hours","54.9"
"Sunshine Duration","2011 October","Dublin Airport","Hours","84.4"
"Sunshine Duration","2011 October","Mullingar","Hours",""
"Sunshine Duration","2011 October","Cork Airport","Hours","71.7"
"Sunshine Duration","2011 October","Casement","Hours","75.8"
"Sunshine Duration","2011 October","Phoenix Park","Hours",""
"Sunshine Duration","2011 October","Roches Point","Hours",""
"Sunshine Duration","2011 October","Markree","Hours",""
"Sunshine Duration","2011 November","Malin Head","Hours",""
"Sunshine Duration","2011 November","Claremorris","Hours",""
"Sunshine Duration","2011 November","Valentia Observatory","Hours","57.9"
"Sunshine Duration","2011 November","Belmullet","Hours","66.8"
"Sunshine Duration","2011 November","Shannon Airport","Hours","78.7"
"Sunshine Duration","2011 November","Dublin Airport","Hours","76.1"
"Sunshine Duration","2011 November","Mullingar","Hours",""
"Sunshine Duration","2011 November","Cork Airport","Hours","63"
"Sunshine Duration","2011 November","Casement","Hours","86.2"
"Sunshine Duration","2011 November","Phoenix Park","Hours",""
"Sunshine Duration","2011 November","Roches Point","Hours",""
"Sunshine Duration","2011 November","Markree","Hours",""
"Sunshine Duration","2011 December","Malin Head","Hours",""
"Sunshine Duration","2011 December","Claremorris","Hours",""
"Sunshine Duration","2011 December","Valentia Observatory","Hours","16.8"
"Sunshine Duration","2011 December","Belmullet","Hours","24.9"
"Sunshine Duration","2011 December","Shannon Airport","Hours","25.5"
"Sunshine Duration","2011 December","Dublin Airport","Hours","57.3"
"Sunshine Duration","2011 December","Mullingar","Hours",""
"Sunshine Duration","2011 December","Cork Airport","Hours","43.6"
"Sunshine Duration","2011 December","Casement","Hours","35.2"
"Sunshine Duration","2011 December","Phoenix Park","Hours",""
"Sunshine Duration","2011 December","Roches Point","Hours",""
"Sunshine Duration","2011 December","Markree","Hours",""
"Sunshine Duration","2012 January","Malin Head","Hours",""
"Sunshine Duration","2012 January","Claremorris","Hours",""
"Sunshine Duration","2012 January","Valentia Observatory","Hours",""
"Sunshine Duration","2012 January","Belmullet","Hours","34.9"
"Sunshine Duration","2012 January","Shannon Airport","Hours","29.9"
"Sunshine Duration","2012 January","Dublin Airport","Hours","64.7"
"Sunshine Duration","2012 January","Mullingar","Hours",""
"Sunshine Duration","2012 January","Cork Airport","Hours","35.7"
"Sunshine Duration","2012 January","Casement","Hours","42.4"
"Sunshine Duration","2012 January","Phoenix Park","Hours",""
"Sunshine Duration","2012 January","Roches Point","Hours",""
"Sunshine Duration","2012 January","Markree","Hours",""
"Sunshine Duration","2012 February","Malin Head","Hours",""
"Sunshine Duration","2012 February","Claremorris","Hours",""
"Sunshine Duration","2012 February","Valentia Observatory","Hours",""
"Sunshine Duration","2012 February","Belmullet","Hours","38.2"
"Sunshine Duration","2012 February","Shannon Airport","Hours","43.2"
"Sunshine Duration","2012 February","Dublin Airport","Hours","62.6"
"Sunshine Duration","2012 February","Mullingar","Hours",""
"Sunshine Duration","2012 February","Cork Airport","Hours","38.7"
"Sunshine Duration","2012 February","Casement","Hours","61.5"
"Sunshine Duration","2012 February","Phoenix Park","Hours",""
"Sunshine Duration","2012 February","Roches Point","Hours",""
"Sunshine Duration","2012 February","Markree","Hours",""
"Sunshine Duration","2012 March","Malin Head","Hours",""
"Sunshine Duration","2012 March","Claremorris","Hours",""
"Sunshine Duration","2012 March","Valentia Observatory","Hours",""
"Sunshine Duration","2012 March","Belmullet","Hours","128.3"
"Sunshine Duration","2012 March","Shannon Airport","Hours","114.5"
"Sunshine Duration","2012 March","Dublin Airport","Hours","136.3"
"Sunshine Duration","2012 March","Mullingar","Hours",""
"Sunshine Duration","2012 March","Cork Airport","Hours","120.1"
"Sunshine Duration","2012 March","Casement","Hours","132.8"
"Sunshine Duration","2012 March","Phoenix Park","Hours",""
"Sunshine Duration","2012 March","Roches Point","Hours",""
"Sunshine Duration","2012 March","Markree","Hours",""
"Sunshine Duration","2012 April","Malin Head","Hours",""
"Sunshine Duration","2012 April","Claremorris","Hours",""
"Sunshine Duration","2012 April","Valentia Observatory","Hours",""
"Sunshine Duration","2012 April","Belmullet","Hours","204.7"
"Sunshine Duration","2012 April","Shannon Airport","Hours","185.8"
"Sunshine Duration","2012 April","Dublin Airport","Hours","164.6"
"Sunshine Duration","2012 April","Mullingar","Hours",""
"Sunshine Duration","2012 April","Cork Airport","Hours","163.3"
"Sunshine Duration","2012 April","Casement","Hours","156.4"
"Sunshine Duration","2012 April","Phoenix Park","Hours",""
"Sunshine Duration","2012 April","Roches Point","Hours",""
"Sunshine Duration","2012 April","Markree","Hours",""
"Sunshine Duration","2012 May","Malin Head","Hours",""
"Sunshine Duration","2012 May","Claremorris","Hours",""
"Sunshine Duration","2012 May","Valentia Observatory","Hours",""
"Sunshine Duration","2012 May","Belmullet","Hours","199.2"
"Sunshine Duration","2012 May","Shannon Airport","Hours","180.5"
"Sunshine Duration","2012 May","Dublin Airport","Hours","189.1"
"Sunshine Duration","2012 May","Mullingar","Hours",""
"Sunshine Duration","2012 May","Cork Airport","Hours","160.5"
"Sunshine Duration","2012 May","Casement","Hours","173.6"
"Sunshine Duration","2012 May","Phoenix Park","Hours",""
"Sunshine Duration","2012 May","Roches Point","Hours",""
"Sunshine Duration","2012 May","Markree","Hours",""
"Sunshine Duration","2012 June","Malin Head","Hours",""
"Sunshine Duration","2012 June","Claremorris","Hours",""
"Sunshine Duration","2012 June","Valentia Observatory","Hours",""
"Sunshine Duration","2012 June","Belmullet","Hours","149"
"Sunshine Duration","2012 June","Shannon Airport","Hours","100.3"
"Sunshine Duration","2012 June","Dublin Airport","Hours","130.8"
"Sunshine Duration","2012 June","Mullingar","Hours",""
"Sunshine Duration","2012 June","Cork Airport","Hours","93.6"
"Sunshine Duration","2012 June","Casement","Hours","116.4"
"Sunshine Duration","2012 June","Phoenix Park","Hours",""
"Sunshine Duration","2012 June","Roches Point","Hours",""
"Sunshine Duration","2012 June","Markree","Hours",""
"Sunshine Duration","2012 July","Malin Head","Hours",""
"Sunshine Duration","2012 July","Claremorris","Hours",""
"Sunshine Duration","2012 July","Valentia Observatory","Hours",""
"Sunshine Duration","2012 July","Belmullet","Hours","114.7"
"Sunshine Duration","2012 July","Shannon Airport","Hours","113.3"
"Sunshine Duration","2012 July","Dublin Airport","Hours","138"
"Sunshine Duration","2012 July","Mullingar","Hours",""
"Sunshine Duration","2012 July","Cork Airport","Hours","136.9"
"Sunshine Duration","2012 July","Casement","Hours","136.3"
"Sunshine Duration","2012 July","Phoenix Park","Hours",""
"Sunshine Duration","2012 July","Roches Point","Hours",""
"Sunshine Duration","2012 July","Markree","Hours",""
"Sunshine Duration","2012 August","Malin Head","Hours",""
"Sunshine Duration","2012 August","Claremorris","Hours",""
"Sunshine Duration","2012 August","Valentia Observatory","Hours",""
"Sunshine Duration","2012 August","Belmullet","Hours",""
"Sunshine Duration","2012 August","Shannon Airport","Hours","163.6"
"Sunshine Duration","2012 August","Dublin Airport","Hours","151.5"
"Sunshine Duration","2012 August","Mullingar","Hours",""
"Sunshine Duration","2012 August","Cork Airport","Hours","127"
"Sunshine Duration","2012 August","Casement","Hours","166.3"
"Sunshine Duration","2012 August","Phoenix Park","Hours",""
"Sunshine Duration","2012 August","Roches Point","Hours",""
"Sunshine Duration","2012 August","Markree","Hours",""
"Sunshine Duration","2012 September","Malin Head","Hours",""
"Sunshine Duration","2012 September","Claremorris","Hours",""
"Sunshine Duration","2012 September","Valentia Observatory","Hours",""
"Sunshine Duration","2012 September","Belmullet","Hours",""
"Sunshine Duration","2012 September","Shannon Airport","Hours","119.9"
"Sunshine Duration","2012 September","Dublin Airport","Hours","158.1"
"Sunshine Duration","2012 September","Mullingar","Hours",""
"Sunshine Duration","2012 September","Cork Airport","Hours","147.8"
"Sunshine Duration","2012 September","Casement","Hours","135.8"
"Sunshine Duration","2012 September","Phoenix Park","Hours",""
"Sunshine Duration","2012 September","Roches Point","Hours",""
"Sunshine Duration","2012 September","Markree","Hours",""
"Sunshine Duration","2012 October","Malin Head","Hours",""
"Sunshine Duration","2012 October","Claremorris","Hours",""
"Sunshine Duration","2012 October","Valentia Observatory","Hours",""
"Sunshine Duration","2012 October","Belmullet","Hours",""
"Sunshine Duration","2012 October","Shannon Airport","Hours","93.9"
"Sunshine Duration","2012 October","Dublin Airport","Hours","86.8"
"Sunshine Duration","2012 October","Mullingar","Hours",""
"Sunshine Duration","2012 October","Cork Airport","Hours","105.9"
"Sunshine Duration","2012 October","Casement","Hours","95.7"
"Sunshine Duration","2012 October","Phoenix Park","Hours",""
"Sunshine Duration","2012 October","Roches Point","Hours",""
"Sunshine Duration","2012 October","Markree","Hours",""
"Sunshine Duration","2012 November","Malin Head","Hours",""
"Sunshine Duration","2012 November","Claremorris","Hours",""
"Sunshine Duration","2012 November","Valentia Observatory","Hours",""
"Sunshine Duration","2012 November","Belmullet","Hours",""
"Sunshine Duration","2012 November","Shannon Airport","Hours","72.3"
"Sunshine Duration","2012 November","Dublin Airport","Hours","97.9"
"Sunshine Duration","2012 November","Mullingar","Hours",""
"Sunshine Duration","2012 November","Cork Airport","Hours","89.8"
"Sunshine Duration","2012 November","Casement","Hours","78.3"
"Sunshine Duration","2012 November","Phoenix Park","Hours",""
"Sunshine Duration","2012 November","Roches Point","Hours",""
"Sunshine Duration","2012 November","Markree","Hours",""
"Sunshine Duration","2012 December","Malin Head","Hours",""
"Sunshine Duration","2012 December","Claremorris","Hours",""
"Sunshine Duration","2012 December","Valentia Observatory","Hours",""
"Sunshine Duration","2012 December","Belmullet","Hours",""
"Sunshine Duration","2012 December","Shannon Airport","Hours","44.4"
"Sunshine Duration","2012 December","Dublin Airport","Hours","69.4"
"Sunshine Duration","2012 December","Mullingar","Hours",""
"Sunshine Duration","2012 December","Cork Airport","Hours","61"
"Sunshine Duration","2012 December","Casement","Hours","48"
"Sunshine Duration","2012 December","Phoenix Park","Hours",""
"Sunshine Duration","2012 December","Roches Point","Hours",""
"Sunshine Duration","2012 December","Markree","Hours",""
"Sunshine Duration","2013 January","Malin Head","Hours",""
"Sunshine Duration","2013 January","Claremorris","Hours",""
"Sunshine Duration","2013 January","Valentia Observatory","Hours","38.6"
"Sunshine Duration","2013 January","Belmullet","Hours","37.9"
"Sunshine Duration","2013 January","Shannon Airport","Hours","35.5"
"Sunshine Duration","2013 January","Dublin Airport","Hours","37"
"Sunshine Duration","2013 January","Mullingar","Hours",""
"Sunshine Duration","2013 January","Cork Airport","Hours","51.3"
"Sunshine Duration","2013 January","Casement","Hours","24.8"
"Sunshine Duration","2013 January","Phoenix Park","Hours",""
"Sunshine Duration","2013 January","Roches Point","Hours",""
"Sunshine Duration","2013 January","Markree","Hours",""
"Sunshine Duration","2013 February","Malin Head","Hours",""
"Sunshine Duration","2013 February","Claremorris","Hours",""
"Sunshine Duration","2013 February","Valentia Observatory","Hours","72.5"
"Sunshine Duration","2013 February","Belmullet","Hours","117.2"
"Sunshine Duration","2013 February","Shannon Airport","Hours","70.4"
"Sunshine Duration","2013 February","Dublin Airport","Hours","72.5"
"Sunshine Duration","2013 February","Mullingar","Hours",""
"Sunshine Duration","2013 February","Cork Airport","Hours","73.6"
"Sunshine Duration","2013 February","Casement","Hours","74.4"
"Sunshine Duration","2013 February","Phoenix Park","Hours",""
"Sunshine Duration","2013 February","Roches Point","Hours",""
"Sunshine Duration","2013 February","Markree","Hours",""
"Sunshine Duration","2013 March","Malin Head","Hours",""
"Sunshine Duration","2013 March","Claremorris","Hours",""
"Sunshine Duration","2013 March","Valentia Observatory","Hours","91.1"
"Sunshine Duration","2013 March","Belmullet","Hours","97.1"
"Sunshine Duration","2013 March","Shannon Airport","Hours","102.1"
"Sunshine Duration","2013 March","Dublin Airport","Hours","69.6"
"Sunshine Duration","2013 March","Mullingar","Hours",""
"Sunshine Duration","2013 March","Cork Airport","Hours","76.9"
"Sunshine Duration","2013 March","Casement","Hours","60.2"
"Sunshine Duration","2013 March","Phoenix Park","Hours",""
"Sunshine Duration","2013 March","Roches Point","Hours",""
"Sunshine Duration","2013 March","Markree","Hours",""
"Sunshine Duration","2013 April","Malin Head","Hours",""
"Sunshine Duration","2013 April","Claremorris","Hours",""
"Sunshine Duration","2013 April","Valentia Observatory","Hours",""
"Sunshine Duration","2013 April","Belmullet","Hours",""
"Sunshine Duration","2013 April","Shannon Airport","Hours","188.7"
"Sunshine Duration","2013 April","Dublin Airport","Hours","165.4"
"Sunshine Duration","2013 April","Mullingar","Hours",""
"Sunshine Duration","2013 April","Cork Airport","Hours","168"
"Sunshine Duration","2013 April","Casement","Hours","159.6"
"Sunshine Duration","2013 April","Phoenix Park","Hours",""
"Sunshine Duration","2013 April","Roches Point","Hours",""
"Sunshine Duration","2013 April","Markree","Hours",""
"Sunshine Duration","2013 May","Malin Head","Hours",""
"Sunshine Duration","2013 May","Claremorris","Hours",""
"Sunshine Duration","2013 May","Valentia Observatory","Hours",""
"Sunshine Duration","2013 May","Belmullet","Hours",""
"Sunshine Duration","2013 May","Shannon Airport","Hours","179"
"Sunshine Duration","2013 May","Dublin Airport","Hours","194.4"
"Sunshine Duration","2013 May","Mullingar","Hours",""
"Sunshine Duration","2013 May","Cork Airport","Hours","197.6"
"Sunshine Duration","2013 May","Casement","Hours","164.1"
"Sunshine Duration","2013 May","Phoenix Park","Hours",""
"Sunshine Duration","2013 May","Roches Point","Hours",""
"Sunshine Duration","2013 May","Markree","Hours",""
"Sunshine Duration","2013 June","Malin Head","Hours",""
"Sunshine Duration","2013 June","Claremorris","Hours",""
"Sunshine Duration","2013 June","Valentia Observatory","Hours",""
"Sunshine Duration","2013 June","Belmullet","Hours",""
"Sunshine Duration","2013 June","Shannon Airport","Hours","159.3"
"Sunshine Duration","2013 June","Dublin Airport","Hours","210.4"
"Sunshine Duration","2013 June","Mullingar","Hours",""
"Sunshine Duration","2013 June","Cork Airport","Hours","205.2"
"Sunshine Duration","2013 June","Casement","Hours","185.4"
"Sunshine Duration","2013 June","Phoenix Park","Hours",""
"Sunshine Duration","2013 June","Roches Point","Hours",""
"Sunshine Duration","2013 June","Markree","Hours",""
"Sunshine Duration","2013 July","Malin Head","Hours",""
"Sunshine Duration","2013 July","Claremorris","Hours",""
"Sunshine Duration","2013 July","Valentia Observatory","Hours",""
"Sunshine Duration","2013 July","Belmullet","Hours",""
"Sunshine Duration","2013 July","Shannon Airport","Hours","213.8"
"Sunshine Duration","2013 July","Dublin Airport","Hours","237"
"Sunshine Duration","2013 July","Mullingar","Hours",""
"Sunshine Duration","2013 July","Cork Airport","Hours","264.5"
"Sunshine Duration","2013 July","Casement","Hours","229.2"
"Sunshine Duration","2013 July","Phoenix Park","Hours",""
"Sunshine Duration","2013 July","Roches Point","Hours",""
"Sunshine Duration","2013 July","Markree","Hours",""
"Sunshine Duration","2013 August","Malin Head","Hours",""
"Sunshine Duration","2013 August","Claremorris","Hours",""
"Sunshine Duration","2013 August","Valentia Observatory","Hours",""
"Sunshine Duration","2013 August","Belmullet","Hours",""
"Sunshine Duration","2013 August","Shannon Airport","Hours","105.7"
"Sunshine Duration","2013 August","Dublin Airport","Hours","130.3"
"Sunshine Duration","2013 August","Mullingar","Hours",""
"Sunshine Duration","2013 August","Cork Airport","Hours","133.5"
"Sunshine Duration","2013 August","Casement","Hours","131.6"
"Sunshine Duration","2013 August","Phoenix Park","Hours",""
"Sunshine Duration","2013 August","Roches Point","Hours",""
"Sunshine Duration","2013 August","Markree","Hours",""
"Sunshine Duration","2013 September","Malin Head","Hours",""
"Sunshine Duration","2013 September","Claremorris","Hours",""
"Sunshine Duration","2013 September","Valentia Observatory","Hours","105.3"
"Sunshine Duration","2013 September","Belmullet","Hours","87.1"
"Sunshine Duration","2013 September","Shannon Airport","Hours","93.8"
"Sunshine Duration","2013 September","Dublin Airport","Hours","138.5"
"Sunshine Duration","2013 September","Mullingar","Hours",""
"Sunshine Duration","2013 September","Cork Airport","Hours","119"
"Sunshine Duration","2013 September","Casement","Hours","115.9"
"Sunshine Duration","2013 September","Phoenix Park","Hours",""
"Sunshine Duration","2013 September","Roches Point","Hours",""
"Sunshine Duration","2013 September","Markree","Hours",""
"Sunshine Duration","2013 October","Malin Head","Hours",""
"Sunshine Duration","2013 October","Claremorris","Hours",""
"Sunshine Duration","2013 October","Valentia Observatory","Hours","79.3"
"Sunshine Duration","2013 October","Belmullet","Hours","114.6"
"Sunshine Duration","2013 October","Shannon Airport","Hours","113.2"
"Sunshine Duration","2013 October","Dublin Airport","Hours","95.2"
"Sunshine Duration","2013 October","Mullingar","Hours",""
"Sunshine Duration","2013 October","Cork Airport","Hours","85.1"
"Sunshine Duration","2013 October","Casement","Hours","94.7"
"Sunshine Duration","2013 October","Phoenix Park","Hours",""
"Sunshine Duration","2013 October","Roches Point","Hours",""
"Sunshine Duration","2013 October","Markree","Hours",""
"Sunshine Duration","2013 November","Malin Head","Hours",""
"Sunshine Duration","2013 November","Claremorris","Hours",""
"Sunshine Duration","2013 November","Valentia Observatory","Hours","46.1"
"Sunshine Duration","2013 November","Belmullet","Hours",""
"Sunshine Duration","2013 November","Shannon Airport","Hours","51.3"
"Sunshine Duration","2013 November","Dublin Airport","Hours","80.3"
"Sunshine Duration","2013 November","Mullingar","Hours",""
"Sunshine Duration","2013 November","Cork Airport","Hours","73.3"
"Sunshine Duration","2013 November","Casement","Hours","61.3"
"Sunshine Duration","2013 November","Phoenix Park","Hours",""
"Sunshine Duration","2013 November","Roches Point","Hours",""
"Sunshine Duration","2013 November","Markree","Hours",""
"Sunshine Duration","2013 December","Malin Head","Hours",""
"Sunshine Duration","2013 December","Claremorris","Hours",""
"Sunshine Duration","2013 December","Valentia Observatory","Hours","25.7"
"Sunshine Duration","2013 December","Belmullet","Hours","22.7"
"Sunshine Duration","2013 December","Shannon Airport","Hours","38"
"Sunshine Duration","2013 December","Dublin Airport","Hours","51.3"
"Sunshine Duration","2013 December","Mullingar","Hours",""
"Sunshine Duration","2013 December","Cork Airport","Hours","40.2"
"Sunshine Duration","2013 December","Casement","Hours","47.8"
"Sunshine Duration","2013 December","Phoenix Park","Hours",""
"Sunshine Duration","2013 December","Roches Point","Hours",""
"Sunshine Duration","2013 December","Markree","Hours",""
"Sunshine Duration","2014 January","Malin Head","Hours",""
"Sunshine Duration","2014 January","Claremorris","Hours",""
"Sunshine Duration","2014 January","Valentia Observatory","Hours","56.7"
"Sunshine Duration","2014 January","Belmullet","Hours","53.5"
"Sunshine Duration","2014 January","Shannon Airport","Hours","53.4"
"Sunshine Duration","2014 January","Dublin Airport","Hours","64.5"
"Sunshine Duration","2014 January","Mullingar","Hours",""
"Sunshine Duration","2014 January","Cork Airport","Hours","73.2"
"Sunshine Duration","2014 January","Casement","Hours","54.1"
"Sunshine Duration","2014 January","Phoenix Park","Hours",""
"Sunshine Duration","2014 January","Roches Point","Hours",""
"Sunshine Duration","2014 January","Markree","Hours",""
"Sunshine Duration","2014 February","Malin Head","Hours",""
"Sunshine Duration","2014 February","Claremorris","Hours",""
"Sunshine Duration","2014 February","Valentia Observatory","Hours","59.4"
"Sunshine Duration","2014 February","Belmullet","Hours","82.7"
"Sunshine Duration","2014 February","Shannon Airport","Hours","61.9"
"Sunshine Duration","2014 February","Dublin Airport","Hours","101.2"
"Sunshine Duration","2014 February","Mullingar","Hours",""
"Sunshine Duration","2014 February","Cork Airport","Hours","65.2"
"Sunshine Duration","2014 February","Casement","Hours","85.2"
"Sunshine Duration","2014 February","Phoenix Park","Hours",""
"Sunshine Duration","2014 February","Roches Point","Hours",""
"Sunshine Duration","2014 February","Markree","Hours",""
"Sunshine Duration","2014 March","Malin Head","Hours",""
"Sunshine Duration","2014 March","Claremorris","Hours",""
"Sunshine Duration","2014 March","Valentia Observatory","Hours","129.1"
"Sunshine Duration","2014 March","Belmullet","Hours","121.1"
"Sunshine Duration","2014 March","Shannon Airport","Hours","116.4"
"Sunshine Duration","2014 March","Dublin Airport","Hours","121"
"Sunshine Duration","2014 March","Mullingar","Hours",""
"Sunshine Duration","2014 March","Cork Airport","Hours","108"
"Sunshine Duration","2014 March","Casement","Hours","99"
"Sunshine Duration","2014 March","Phoenix Park","Hours",""
"Sunshine Duration","2014 March","Roches Point","Hours",""
"Sunshine Duration","2014 March","Markree","Hours",""
"Sunshine Duration","2014 April","Malin Head","Hours",""
"Sunshine Duration","2014 April","Claremorris","Hours",""
"Sunshine Duration","2014 April","Valentia Observatory","Hours","142.8"
"Sunshine Duration","2014 April","Belmullet","Hours","176.8"
"Sunshine Duration","2014 April","Shannon Airport","Hours","160.3"
"Sunshine Duration","2014 April","Dublin Airport","Hours","185.9"
"Sunshine Duration","2014 April","Mullingar","Hours",""
"Sunshine Duration","2014 April","Cork Airport","Hours","144.6"
"Sunshine Duration","2014 April","Casement","Hours","172.9"
"Sunshine Duration","2014 April","Phoenix Park","Hours",""
"Sunshine Duration","2014 April","Roches Point","Hours",""
"Sunshine Duration","2014 April","Markree","Hours",""
"Sunshine Duration","2014 May","Malin Head","Hours",""
"Sunshine Duration","2014 May","Claremorris","Hours",""
"Sunshine Duration","2014 May","Valentia Observatory","Hours","163.8"
"Sunshine Duration","2014 May","Belmullet","Hours","173"
"Sunshine Duration","2014 May","Shannon Airport","Hours","126.9"
"Sunshine Duration","2014 May","Dublin Airport","Hours","146.2"
"Sunshine Duration","2014 May","Mullingar","Hours",""
