"Statistic Label","Month","Meteorological Weather Station","UNIT","VALUE"
"Highest Gust","2016 December","Dublin Airport","Knots","49"
"Highest Gust","2016 December","Mullingar","Knots","33"
"Highest Gust","2016 December","Cork Airport","Knots","50"
"Highest Gust","2016 December","Casement","Knots","49"
"Highest Gust","2016 December","Phoenix Park","Knots","1"
"Highest Gust","2016 December","Roches Point","Knots","57"
"Highest Gust","2016 December","Markree","Knots","2"
"Highest Gust","2017 January","Malin Head","Knots","58"
"Highest Gust","2017 January","Claremorris","Knots","38"
"Highest Gust","2017 January","Valentia Observatory","Knots","54"
"Highest Gust","2017 January","Belmullet","Knots","51"
"Highest Gust","2017 January","Shannon Airport","Knots","48"
"Highest Gust","2017 January","Dublin Airport","Knots","45"
"Highest Gust","2017 January","Mullingar","Knots","33"
"Highest Gust","2017 January","Cork Airport","Knots","49"
"Highest Gust","2017 January","Casement","Knots","48"
"Highest Gust","2017 January","Phoenix Park","Knots","2"
"Highest Gust","2017 January","Roches Point","Knots","48"
"Highest Gust","2017 January","Markree","Knots","3"
"Highest Gust","2017 February","Malin Head","Knots","62"
"Highest Gust","2017 February","Claremorris","Knots","64"
"Highest Gust","2017 February","Valentia Observatory","Knots","51"
"Highest Gust","2017 February","Belmullet","Knots","64"
"Highest Gust","2017 February","Shannon Airport","Knots","54"
"Highest Gust","2017 February","Dublin Airport","Knots","64"
"Highest Gust","2017 February","Mullingar","Knots","52"
"Highest Gust","2017 February","Cork Airport","Knots","48"
"Highest Gust","2017 February","Casement","Knots","62"
"Highest Gust","2017 February","Phoenix Park","Knots","4"
"Highest Gust","2017 February","Roches Point","Knots","57"
"Highest Gust","2017 February","Markree","Knots","4"
"Highest Gust","2017 March","Malin Head","Knots","51"
"Highest Gust","2017 March","Claremorris","Knots","40"
"Highest Gust","2017 March","Valentia Observatory","Knots","59"
"Highest Gust","2017 March","Belmullet","Knots","40"
"Highest Gust","2017 March","Shannon Airport","Knots","46"
"Highest Gust","2017 March","Dublin Airport","Knots","44"
"Highest Gust","2017 March","Mullingar","Knots","32"
"Highest Gust","2017 March","Cork Airport","Knots","50"
"Highest Gust","2017 March","Casement","Knots","41"
"Highest Gust","2017 March","Phoenix Park","Knots","5"
"Highest Gust","2017 March","Roches Point","Knots","52"
"Highest Gust","2017 March","Markree","Knots","5"
"Highest Gust","2017 April","Malin Head","Knots","56"
"Highest Gust","2017 April","Claremorris","Knots","36"
"Highest Gust","2017 April","Valentia Observatory","Knots","38"
"Highest Gust","2017 April","Belmullet","Knots","40"
"Highest Gust","2017 April","Shannon Airport","Knots","40"
"Highest Gust","2017 April","Dublin Airport","Knots","33"
"Highest Gust","2017 April","Mullingar","Knots","29"
"Highest Gust","2017 April","Cork Airport","Knots","37"
"Highest Gust","2017 April","Casement","Knots","39"
"Highest Gust","2017 April","Phoenix Park","Knots","6"
"Highest Gust","2017 April","Roches Point","Knots","38"
"Highest Gust","2017 April","Markree","Knots","7"
"Highest Gust","2017 May","Malin Head","Knots","41"
"Highest Gust","2017 May","Claremorris","Knots","36"
"Highest Gust","2017 May","Valentia Observatory","Knots","37"
"Highest Gust","2017 May","Belmullet","Knots","40"
"Highest Gust","2017 May","Shannon Airport","Knots","33"
"Highest Gust","2017 May","Dublin Airport","Knots","32"
"Highest Gust","2017 May","Mullingar","Knots","33"
"Highest Gust","2017 May","Cork Airport","Knots","38"
"Highest Gust","2017 May","Casement","Knots","38"
"Highest Gust","2017 May","Phoenix Park","Knots",""
"Highest Gust","2017 May","Roches Point","Knots","39"
"Highest Gust","2017 May","Markree","Knots",""
"Highest Gust","2017 June","Malin Head","Knots","41"
"Highest Gust","2017 June","Claremorris","Knots","36"
"Highest Gust","2017 June","Valentia Observatory","Knots","40"
"Highest Gust","2017 June","Belmullet","Knots","47"
"Highest Gust","2017 June","Shannon Airport","Knots","41"
"Highest Gust","2017 June","Dublin Airport","Knots","41"
"Highest Gust","2017 June","Mullingar","Knots","28"
"Highest Gust","2017 June","Cork Airport","Knots","44"
"Highest Gust","2017 June","Casement","Knots","37"
"Highest Gust","2017 June","Phoenix Park","Knots",""
"Highest Gust","2017 June","Roches Point","Knots","43"
"Highest Gust","2017 June","Markree","Knots",""
"Highest Gust","2017 July","Malin Head","Knots","43"
"Highest Gust","2017 July","Claremorris","Knots","31"
"Highest Gust","2017 July","Valentia Observatory","Knots","39"
"Highest Gust","2017 July","Belmullet","Knots","42"
"Highest Gust","2017 July","Shannon Airport","Knots","44"
"Highest Gust","2017 July","Dublin Airport","Knots","36"
"Highest Gust","2017 July","Mullingar","Knots","34"
"Highest Gust","2017 July","Cork Airport","Knots","33"
"Highest Gust","2017 July","Casement","Knots","33"
"Highest Gust","2017 July","Phoenix Park","Knots",""
"Highest Gust","2017 July","Roches Point","Knots","37"
"Highest Gust","2017 July","Markree","Knots",""
"Highest Gust","2017 August","Malin Head","Knots","38"
"Highest Gust","2017 August","Claremorris","Knots","29"
"Highest Gust","2017 August","Valentia Observatory","Knots","35"
"Highest Gust","2017 August","Belmullet","Knots","37"
"Highest Gust","2017 August","Shannon Airport","Knots","39"
"Highest Gust","2017 August","Dublin Airport","Knots","31"
"Highest Gust","2017 August","Mullingar","Knots","27"
"Highest Gust","2017 August","Cork Airport","Knots","33"
"Highest Gust","2017 August","Casement","Knots","40"
"Highest Gust","2017 August","Phoenix Park","Knots",""
"Highest Gust","2017 August","Roches Point","Knots","37"
"Highest Gust","2017 August","Markree","Knots",""
"Highest Gust","2017 September","Malin Head","Knots","46"
"Highest Gust","2017 September","Claremorris","Knots","44"
"Highest Gust","2017 September","Valentia Observatory","Knots","49"
"Highest Gust","2017 September","Belmullet","Knots","51"
"Highest Gust","2017 September","Shannon Airport","Knots","46"
"Highest Gust","2017 September","Dublin Airport","Knots","43"
"Highest Gust","2017 September","Mullingar","Knots","35"
"Highest Gust","2017 September","Cork Airport","Knots","43"
"Highest Gust","2017 September","Casement","Knots","39"
"Highest Gust","2017 September","Phoenix Park","Knots","6"
"Highest Gust","2017 September","Roches Point","Knots","46"
"Highest Gust","2017 September","Markree","Knots","6"
"Highest Gust","2017 October","Malin Head","Knots","57"
"Highest Gust","2017 October","Claremorris","Knots","44"
"Highest Gust","2017 October","Valentia Observatory","Knots","57"
"Highest Gust","2017 October","Belmullet","Knots","51"
"Highest Gust","2017 October","Shannon Airport","Knots","66"
"Highest Gust","2017 October","Dublin Airport","Knots","56"
"Highest Gust","2017 October","Mullingar","Knots","49"
"Highest Gust","2017 October","Cork Airport","Knots","71"
"Highest Gust","2017 October","Casement","Knots","63"
"Highest Gust","2017 October","Phoenix Park","Knots","5"
"Highest Gust","2017 October","Roches Point","Knots","84"
"Highest Gust","2017 October","Markree","Knots","5"
"Highest Gust","2017 November","Malin Head","Knots","60"
"Highest Gust","2017 November","Claremorris","Knots","31"
"Highest Gust","2017 November","Valentia Observatory","Knots","47"
"Highest Gust","2017 November","Belmullet","Knots","41"
"Highest Gust","2017 November","Shannon Airport","Knots","40"
"Highest Gust","2017 November","Dublin Airport","Knots","36"
"Highest Gust","2017 November","Mullingar","Knots","29"
"Highest Gust","2017 November","Cork Airport","Knots","42"
"Highest Gust","2017 November","Casement","Knots","38"
"Highest Gust","2017 November","Phoenix Park","Knots",""
"Highest Gust","2017 November","Roches Point","Knots","43"
"Highest Gust","2017 November","Markree","Knots",""
"Highest Gust","2017 December","Malin Head","Knots","67"
"Highest Gust","2017 December","Claremorris","Knots","52"
"Highest Gust","2017 December","Valentia Observatory","Knots","55"
"Highest Gust","2017 December","Belmullet","Knots","53"
"Highest Gust","2017 December","Shannon Airport","Knots","51"
"Highest Gust","2017 December","Dublin Airport","Knots","49"
"Highest Gust","2017 December","Mullingar","Knots","44"
"Highest Gust","2017 December","Cork Airport","Knots","54"
"Highest Gust","2017 December","Casement","Knots","45"
"Highest Gust","2017 December","Phoenix Park","Knots",""
"Highest Gust","2017 December","Roches Point","Knots","53"
"Highest Gust","2017 December","Markree","Knots",""
"Highest Gust","2018 January","Malin Head","Knots","58"
"Highest Gust","2018 January","Claremorris","Knots","68"
"Highest Gust","2018 January","Valentia Observatory","Knots","62"
"Highest Gust","2018 January","Belmullet","Knots","57"
"Highest Gust","2018 January","Shannon Airport","Knots","63"
"Highest Gust","2018 January","Dublin Airport","Knots","54"
"Highest Gust","2018 January","Mullingar","Knots","47"
"Highest Gust","2018 January","Cork Airport","Knots","58"
"Highest Gust","2018 January","Casement","Knots","58"
"Highest Gust","2018 January","Phoenix Park","Knots",""
"Highest Gust","2018 January","Roches Point","Knots","58"
"Highest Gust","2018 January","Markree","Knots",""
"Highest Gust","2018 February","Malin Head","Knots","52"
"Highest Gust","2018 February","Claremorris","Knots","39"
"Highest Gust","2018 February","Valentia Observatory","Knots","48"
"Highest Gust","2018 February","Belmullet","Knots","52"
"Highest Gust","2018 February","Shannon Airport","Knots","49"
"Highest Gust","2018 February","Dublin Airport","Knots","47"
"Highest Gust","2018 February","Mullingar","Knots","35"
"Highest Gust","2018 February","Cork Airport","Knots","49"
"Highest Gust","2018 February","Casement","Knots","53"
"Highest Gust","2018 February","Phoenix Park","Knots",""
"Highest Gust","2018 February","Roches Point","Knots","58"
"Highest Gust","2018 February","Markree","Knots",""
"Highest Gust","2018 March","Malin Head","Knots","56"
"Highest Gust","2018 March","Claremorris","Knots","40"
"Highest Gust","2018 March","Valentia Observatory","Knots","41"
"Highest Gust","2018 March","Belmullet","Knots","47"
"Highest Gust","2018 March","Shannon Airport","Knots","43"
"Highest Gust","2018 March","Dublin Airport","Knots","50"
"Highest Gust","2018 March","Mullingar","Knots","39"
"Highest Gust","2018 March","Cork Airport","Knots","55"
"Highest Gust","2018 March","Casement","Knots","50"
"Highest Gust","2018 March","Phoenix Park","Knots",""
"Highest Gust","2018 March","Roches Point","Knots","55"
"Highest Gust","2018 March","Markree","Knots",""
"Highest Gust","2018 April","Malin Head","Knots","50"
"Highest Gust","2018 April","Claremorris","Knots","46"
"Highest Gust","2018 April","Valentia Observatory","Knots","44"
"Highest Gust","2018 April","Belmullet","Knots","58"
"Highest Gust","2018 April","Shannon Airport","Knots","40"
"Highest Gust","2018 April","Dublin Airport","Knots","42"
"Highest Gust","2018 April","Mullingar","Knots","43"
"Highest Gust","2018 April","Cork Airport","Knots","45"
"Highest Gust","2018 April","Casement","Knots","53"
"Highest Gust","2018 April","Phoenix Park","Knots",""
"Highest Gust","2018 April","Roches Point","Knots","49"
"Highest Gust","2018 April","Markree","Knots",""
"Highest Gust","2018 May","Malin Head","Knots","46"
"Highest Gust","2018 May","Claremorris","Knots","33"
"Highest Gust","2018 May","Valentia Observatory","Knots","40"
"Highest Gust","2018 May","Belmullet","Knots","45"
"Highest Gust","2018 May","Shannon Airport","Knots","36"
"Highest Gust","2018 May","Dublin Airport","Knots","36"
"Highest Gust","2018 May","Mullingar","Knots","30"
"Highest Gust","2018 May","Cork Airport","Knots","38"
"Highest Gust","2018 May","Casement","Knots","46"
"Highest Gust","2018 May","Phoenix Park","Knots",""
"Highest Gust","2018 May","Roches Point","Knots","45"
"Highest Gust","2018 May","Markree","Knots",""
"Highest Gust","2018 June","Malin Head","Knots","54"
"Highest Gust","2018 June","Claremorris","Knots","52"
"Highest Gust","2018 June","Valentia Observatory","Knots","43"
"Highest Gust","2018 June","Belmullet","Knots","57"
"Highest Gust","2018 June","Shannon Airport","Knots","50"
"Highest Gust","2018 June","Dublin Airport","Knots","48"
"Highest Gust","2018 June","Mullingar","Knots","41"
"Highest Gust","2018 June","Cork Airport","Knots","41"
"Highest Gust","2018 June","Casement","Knots","55"
"Highest Gust","2018 June","Phoenix Park","Knots",""
"Highest Gust","2018 June","Roches Point","Knots","48"
"Highest Gust","2018 June","Markree","Knots",""
"Highest Gust","2018 July","Malin Head","Knots","43"
"Highest Gust","2018 July","Claremorris","Knots","38"
"Highest Gust","2018 July","Valentia Observatory","Knots","30"
"Highest Gust","2018 July","Belmullet","Knots","37"
"Highest Gust","2018 July","Shannon Airport","Knots","40"
"Highest Gust","2018 July","Dublin Airport","Knots","28"
"Highest Gust","2018 July","Mullingar","Knots","25"
"Highest Gust","2018 July","Cork Airport","Knots","32"
"Highest Gust","2018 July","Casement","Knots","33"
"Highest Gust","2018 July","Phoenix Park","Knots",""
"Highest Gust","2018 July","Roches Point","Knots","36"
"Highest Gust","2018 July","Markree","Knots",""
"Highest Gust","2018 August","Malin Head","Knots","38"
"Highest Gust","2018 August","Claremorris","Knots","30"
"Highest Gust","2018 August","Valentia Observatory","Knots","33"
"Highest Gust","2018 August","Belmullet","Knots","32"
"Highest Gust","2018 August","Shannon Airport","Knots","34"
"Highest Gust","2018 August","Dublin Airport","Knots","36"
"Highest Gust","2018 August","Mullingar","Knots","25"
"Highest Gust","2018 August","Cork Airport","Knots","36"
"Highest Gust","2018 August","Casement","Knots","33"
"Highest Gust","2018 August","Phoenix Park","Knots",""
"Highest Gust","2018 August","Roches Point","Knots","36"
"Highest Gust","2018 August","Markree","Knots",""
"Highest Gust","2018 September","Malin Head","Knots","63"
"Highest Gust","2018 September","Claremorris","Knots","62"
"Highest Gust","2018 September","Valentia Observatory","Knots","57"
"Highest Gust","2018 September","Belmullet","Knots","58"
"Highest Gust","2018 September","Shannon Airport","Knots","58"
"Highest Gust","2018 September","Dublin Airport","Knots","56"
"Highest Gust","2018 September","Mullingar","Knots","51"
"Highest Gust","2018 September","Cork Airport","Knots","49"
"Highest Gust","2018 September","Casement","Knots","56"
"Highest Gust","2018 September","Phoenix Park","Knots",""
"Highest Gust","2018 September","Roches Point","Knots","56"
"Highest Gust","2018 September","Markree","Knots",""
"Highest Gust","2018 October","Malin Head","Knots","55"
"Highest Gust","2018 October","Claremorris","Knots","45"
"Highest Gust","2018 October","Valentia Observatory","Knots","64"
"Highest Gust","2018 October","Belmullet","Knots","67"
"Highest Gust","2018 October","Shannon Airport","Knots","48"
"Highest Gust","2018 October","Dublin Airport","Knots","46"
"Highest Gust","2018 October","Mullingar","Knots","36"
"Highest Gust","2018 October","Cork Airport","Knots","52"
"Highest Gust","2018 October","Casement","Knots","51"
"Highest Gust","2018 October","Phoenix Park","Knots",""
"Highest Gust","2018 October","Roches Point","Knots","57"
"Highest Gust","2018 October","Markree","Knots",""
"Highest Gust","2018 November","Malin Head","Knots","59"
"Highest Gust","2018 November","Claremorris","Knots","44"
"Highest Gust","2018 November","Valentia Observatory","Knots","56"
"Highest Gust","2018 November","Belmullet","Knots","53"
"Highest Gust","2018 November","Shannon Airport","Knots","51"
"Highest Gust","2018 November","Dublin Airport","Knots","47"
"Highest Gust","2018 November","Mullingar","Knots","39"
"Highest Gust","2018 November","Cork Airport","Knots","54"
"Highest Gust","2018 November","Casement","Knots","62"
"Highest Gust","2018 November","Phoenix Park","Knots",""
"Highest Gust","2018 November","Roches Point","Knots","62"
"Highest Gust","2018 November","Markree","Knots",""
"Highest Gust","2018 December","Malin Head","Knots","55"
"Highest Gust","2018 December","Claremorris","Knots","42"
"Highest Gust","2018 December","Valentia Observatory","Knots","60"
"Highest Gust","2018 December","Belmullet","Knots","57"
"Highest Gust","2018 December","Shannon Airport","Knots","53"
"Highest Gust","2018 December","Dublin Airport","Knots","53"
"Highest Gust","2018 December","Mullingar","Knots","40"
"Highest Gust","2018 December","Cork Airport","Knots","52"
"Highest Gust","2018 December","Casement","Knots","52"
"Highest Gust","2018 December","Phoenix Park","Knots",""
"Highest Gust","2018 December","Roches Point","Knots","58"
"Highest Gust","2018 December","Markree","Knots",""
"Highest Gust","2019 January","Malin Head","Knots","66"
"Highest Gust","2019 January","Claremorris","Knots","46"
"Highest Gust","2019 January","Valentia Observatory","Knots","53"
"Highest Gust","2019 January","Belmullet","Knots","55"
"Highest Gust","2019 January","Shannon Airport","Knots","50"
"Highest Gust","2019 January","Dublin Airport","Knots","45"
"Highest Gust","2019 January","Mullingar","Knots","33"
"Highest Gust","2019 January","Cork Airport","Knots","56"
"Highest Gust","2019 January","Casement","Knots","42"
"Highest Gust","2019 January","Phoenix Park","Knots",""
"Highest Gust","2019 January","Roches Point","Knots","57"
"Highest Gust","2019 January","Markree","Knots",""
"Highest Gust","2019 February","Malin Head","Knots","59"
"Highest Gust","2019 February","Claremorris","Knots","56"
"Highest Gust","2019 February","Valentia Observatory","Knots","50"
"Highest Gust","2019 February","Belmullet","Knots","61"
"Highest Gust","2019 February","Shannon Airport","Knots","52"
"Highest Gust","2019 February","Dublin Airport","Knots","52"
"Highest Gust","2019 February","Mullingar","Knots","43"
"Highest Gust","2019 February","Cork Airport","Knots","52"
"Highest Gust","2019 February","Casement","Knots","54"
"Highest Gust","2019 February","Phoenix Park","Knots",""
"Highest Gust","2019 February","Roches Point","Knots","51"
"Highest Gust","2019 February","Markree","Knots",""
"Highest Gust","2019 March","Malin Head","Knots","70"
"Highest Gust","2019 March","Claremorris","Knots","50"
"Highest Gust","2019 March","Valentia Observatory","Knots","54"
"Highest Gust","2019 March","Belmullet","Knots","59"
"Highest Gust","2019 March","Shannon Airport","Knots","53"
"Highest Gust","2019 March","Dublin Airport","Knots","47"
"Highest Gust","2019 March","Mullingar","Knots","39"
"Highest Gust","2019 March","Cork Airport","Knots","55"
"Highest Gust","2019 March","Casement","Knots","49"
"Highest Gust","2019 March","Phoenix Park","Knots",""
"Highest Gust","2019 March","Roches Point","Knots","50"
"Highest Gust","2019 March","Markree","Knots",""
"Highest Gust","2019 April","Malin Head","Knots","53"
"Highest Gust","2019 April","Claremorris","Knots","42"
"Highest Gust","2019 April","Valentia Observatory","Knots","62"
"Highest Gust","2019 April","Belmullet","Knots","50"
"Highest Gust","2019 April","Shannon Airport","Knots","66"
"Highest Gust","2019 April","Dublin Airport","Knots","46"
"Highest Gust","2019 April","Mullingar","Knots","41"
"Highest Gust","2019 April","Cork Airport","Knots","63"
"Highest Gust","2019 April","Casement","Knots","48"
"Highest Gust","2019 April","Phoenix Park","Knots",""
"Highest Gust","2019 April","Roches Point","Knots","64"
"Highest Gust","2019 April","Markree","Knots",""
"Highest Gust","2019 May","Malin Head","Knots","39"
"Highest Gust","2019 May","Claremorris","Knots","31"
"Highest Gust","2019 May","Valentia Observatory","Knots","36"
"Highest Gust","2019 May","Belmullet","Knots","32"
"Highest Gust","2019 May","Shannon Airport","Knots","33"
"Highest Gust","2019 May","Dublin Airport","Knots","32"
"Highest Gust","2019 May","Mullingar","Knots","26"
"Highest Gust","2019 May","Cork Airport","Knots","34"
"Highest Gust","2019 May","Casement","Knots","33"
"Highest Gust","2019 May","Phoenix Park","Knots",""
"Highest Gust","2019 May","Roches Point","Knots","35"
"Highest Gust","2019 May","Markree","Knots",""
"Highest Gust","2019 June","Malin Head","Knots","44"
"Highest Gust","2019 June","Claremorris","Knots","38"
"Highest Gust","2019 June","Valentia Observatory","Knots","37"
"Highest Gust","2019 June","Belmullet","Knots","43"
"Highest Gust","2019 June","Shannon Airport","Knots","46"
"Highest Gust","2019 June","Dublin Airport","Knots","35"
"Highest Gust","2019 June","Mullingar","Knots","30"
"Highest Gust","2019 June","Cork Airport","Knots","40"
"Highest Gust","2019 June","Casement","Knots","40"
"Highest Gust","2019 June","Phoenix Park","Knots",""
"Highest Gust","2019 June","Roches Point","Knots","42"
"Highest Gust","2019 June","Markree","Knots",""
"Highest Gust","2019 July","Malin Head","Knots","36"
"Highest Gust","2019 July","Claremorris","Knots","32"
"Highest Gust","2019 July","Valentia Observatory","Knots","37"
"Highest Gust","2019 July","Belmullet","Knots","41"
"Highest Gust","2019 July","Shannon Airport","Knots","31"
"Highest Gust","2019 July","Dublin Airport","Knots","30"
"Highest Gust","2019 July","Mullingar","Knots","29"
"Highest Gust","2019 July","Cork Airport","Knots","34"
"Highest Gust","2019 July","Casement","Knots","39"
"Highest Gust","2019 July","Phoenix Park","Knots",""
"Highest Gust","2019 July","Roches Point","Knots","33"
"Highest Gust","2019 July","Markree","Knots",""
"Highest Gust","2019 August","Malin Head","Knots","49"
"Highest Gust","2019 August","Claremorris","Knots","32"
"Highest Gust","2019 August","Valentia Observatory","Knots","37"
"Highest Gust","2019 August","Belmullet","Knots","45"
"Highest Gust","2019 August","Shannon Airport","Knots","36"
"Highest Gust","2019 August","Dublin Airport","Knots","34"
"Highest Gust","2019 August","Mullingar","Knots","29"
"Highest Gust","2019 August","Cork Airport","Knots","36"
"Highest Gust","2019 August","Casement","Knots","39"
"Highest Gust","2019 August","Phoenix Park","Knots",""
"Highest Gust","2019 August","Roches Point","Knots","38"
"Highest Gust","2019 August","Markree","Knots",""
"Highest Gust","2019 September","Malin Head","Knots","50"
"Highest Gust","2019 September","Claremorris","Knots","36"
"Highest Gust","2019 September","Valentia Observatory","Knots","38"
"Highest Gust","2019 September","Belmullet","Knots","37"
"Highest Gust","2019 September","Shannon Airport","Knots","37"
"Highest Gust","2019 September","Dublin Airport","Knots","41"
"Highest Gust","2019 September","Mullingar","Knots","32"
"Highest Gust","2019 September","Cork Airport","Knots","37"
"Highest Gust","2019 September","Casement","Knots","35"
"Highest Gust","2019 September","Phoenix Park","Knots",""
"Highest Gust","2019 September","Roches Point","Knots","42"
"Highest Gust","2019 September","Markree","Knots",""
"Highest Gust","2019 October","Malin Head","Knots","46"
"Highest Gust","2019 October","Claremorris","Knots","49"
"Highest Gust","2019 October","Valentia Observatory","Knots","46"
"Highest Gust","2019 October","Belmullet","Knots","55"
"Highest Gust","2019 October","Shannon Airport","Knots","48"
"Highest Gust","2019 October","Dublin Airport","Knots","44"
"Highest Gust","2019 October","Mullingar","Knots","32"
"Highest Gust","2019 October","Cork Airport","Knots","38"
"Highest Gust","2019 October","Casement","Knots","39"
"Highest Gust","2019 October","Phoenix Park","Knots",""
"Highest Gust","2019 October","Roches Point","Knots","47"
"Highest Gust","2019 October","Markree","Knots",""
"Highest Gust","2019 November","Malin Head","Knots","55"
"Highest Gust","2019 November","Claremorris","Knots","42"
"Highest Gust","2019 November","Valentia Observatory","Knots","50"
"Highest Gust","2019 November","Belmullet","Knots","49"
"Highest Gust","2019 November","Shannon Airport","Knots","42"
"Highest Gust","2019 November","Dublin Airport","Knots","36"
"Highest Gust","2019 November","Mullingar","Knots","30"
"Highest Gust","2019 November","Cork Airport","Knots","42"
"Highest Gust","2019 November","Casement","Knots","34"
"Highest Gust","2019 November","Phoenix Park","Knots",""
"Highest Gust","2019 November","Roches Point","Knots","52"
"Highest Gust","2019 November","Markree","Knots",""
"Highest Gust","2019 December","Malin Head","Knots","61"
"Highest Gust","2019 December","Claremorris","Knots","59"
"Highest Gust","2019 December","Valentia Observatory","Knots","62"
"Highest Gust","2019 December","Belmullet","Knots","62"
"Highest Gust","2019 December","Shannon Airport","Knots","58"
"Highest Gust","2019 December","Dublin Airport","Knots","46"
"Highest Gust","2019 December","Mullingar","Knots","41"
"Highest Gust","2019 December","Cork Airport","Knots","54"
"Highest Gust","2019 December","Casement","Knots","53"
"Highest Gust","2019 December","Phoenix Park","Knots",""
"Highest Gust","2019 December","Roches Point","Knots","69"
"Highest Gust","2019 December","Markree","Knots",""
"Highest Gust","2020 January","Malin Head","Knots","62"
"Highest Gust","2020 January","Claremorris","Knots","53"
"Highest Gust","2020 January","Valentia Observatory","Knots","57"
"Highest Gust","2020 January","Belmullet","Knots","67"
"Highest Gust","2020 January","Shannon Airport","Knots","55"
"Highest Gust","2020 January","Dublin Airport","Knots","48"
"Highest Gust","2020 January","Mullingar","Knots","48"
"Highest Gust","2020 January","Cork Airport","Knots","56"
"Highest Gust","2020 January","Casement","Knots","60"
"Highest Gust","2020 January","Phoenix Park","Knots",""
"Highest Gust","2020 January","Roches Point","Knots","73"
"Highest Gust","2020 January","Markree","Knots",""
"Highest Gust","2020 February","Malin Head","Knots","70"
"Highest Gust","2020 February","Claremorris","Knots","53"
"Highest Gust","2020 February","Valentia Observatory","Knots","62"
"Highest Gust","2020 February","Belmullet","Knots","63"
"Highest Gust","2020 February","Shannon Airport","Knots","62"
"Highest Gust","2020 February","Dublin Airport","Knots","48"
"Highest Gust","2020 February","Mullingar","Knots","41"
"Highest Gust","2020 February","Cork Airport","Knots","57"
"Highest Gust","2020 February","Casement","Knots","61"
"Highest Gust","2020 February","Phoenix Park","Knots",""
"Highest Gust","2020 February","Roches Point","Knots","60"
"Highest Gust","2020 February","Markree","Knots",""
"Highest Gust","2020 March","Malin Head","Knots","63"
"Highest Gust","2020 March","Claremorris","Knots","45"
"Highest Gust","2020 March","Valentia Observatory","Knots","56"
"Highest Gust","2020 March","Belmullet","Knots","52"
"Highest Gust","2020 March","Shannon Airport","Knots","54"
"Highest Gust","2020 March","Dublin Airport","Knots","47"
"Highest Gust","2020 March","Mullingar","Knots","41"
"Highest Gust","2020 March","Cork Airport","Knots","44"
"Highest Gust","2020 March","Casement","Knots","45"
"Highest Gust","2020 March","Phoenix Park","Knots",""
"Highest Gust","2020 March","Roches Point","Knots","47"
"Highest Gust","2020 March","Markree","Knots",""
"Highest Gust","2020 April","Malin Head","Knots","46"
"Highest Gust","2020 April","Claremorris","Knots","34"
"Highest Gust","2020 April","Valentia Observatory","Knots","50"
"Highest Gust","2020 April","Belmullet","Knots","43"
"Highest Gust","2020 April","Shannon Airport","Knots","35"
"Highest Gust","2020 April","Dublin Airport","Knots","38"
"Highest Gust","2020 April","Mullingar","Knots","29"
"Highest Gust","2020 April","Cork Airport","Knots","36"
"Highest Gust","2020 April","Casement","Knots","40"
"Highest Gust","2020 April","Phoenix Park","Knots",""
"Highest Gust","2020 April","Roches Point","Knots","38"
"Highest Gust","2020 April","Markree","Knots",""
"Highest Gust","2020 May","Malin Head","Knots","63"
"Highest Gust","2020 May","Claremorris","Knots","51"
"Highest Gust","2020 May","Valentia Observatory","Knots","49"
"Highest Gust","2020 May","Belmullet","Knots","61"
"Highest Gust","2020 May","Shannon Airport","Knots","51"
"Highest Gust","2020 May","Dublin Airport","Knots","46"
"Highest Gust","2020 May","Mullingar","Knots","40"
"Highest Gust","2020 May","Cork Airport","Knots","46"
"Highest Gust","2020 May","Casement","Knots","52"
"Highest Gust","2020 May","Phoenix Park","Knots",""
"Highest Gust","2020 May","Roches Point","Knots","52"
"Highest Gust","2020 May","Markree","Knots",""
"Highest Gust","2020 June","Malin Head","Knots","48"
"Highest Gust","2020 June","Claremorris","Knots","39"
"Highest Gust","2020 June","Valentia Observatory","Knots","40"
"Highest Gust","2020 June","Belmullet","Knots","48"
"Highest Gust","2020 June","Shannon Airport","Knots","45"
"Highest Gust","2020 June","Dublin Airport","Knots","39"
"Highest Gust","2020 June","Mullingar","Knots","32"
"Highest Gust","2020 June","Cork Airport","Knots","44"
"Highest Gust","2020 June","Casement","Knots","42"
"Highest Gust","2020 June","Phoenix Park","Knots",""
"Highest Gust","2020 June","Roches Point","Knots","47"
"Highest Gust","2020 June","Markree","Knots",""
"Highest Gust","2020 July","Malin Head","Knots","47"
"Highest Gust","2020 July","Claremorris","Knots","42"
"Highest Gust","2020 July","Valentia Observatory","Knots","36"
"Highest Gust","2020 July","Belmullet","Knots","40"
"Highest Gust","2020 July","Shannon Airport","Knots","43"
"Highest Gust","2020 July","Dublin Airport","Knots","39"
"Highest Gust","2020 July","Mullingar","Knots","32"
"Highest Gust","2020 July","Cork Airport","Knots","36"
"Highest Gust","2020 July","Casement","Knots","44"
"Highest Gust","2020 July","Phoenix Park","Knots",""
"Highest Gust","2020 July","Roches Point","Knots","45"
"Highest Gust","2020 July","Markree","Knots",""
"Highest Gust","2020 August","Malin Head","Knots","58"
"Highest Gust","2020 August","Claremorris","Knots","43"
"Highest Gust","2020 August","Valentia Observatory","Knots","45"
"Highest Gust","2020 August","Belmullet","Knots","45"
"Highest Gust","2020 August","Shannon Airport","Knots","61"
"Highest Gust","2020 August","Dublin Airport","Knots","39"
